material_to_cut,blade_material,cutting_angle_deg,blade_thickness_mm,cutting_speed_m_per_min,applied_force_N,operating_temperature_C,lubrication,friction_coefficient,blade_lifespan_hrs,wear_estimation_pct,cutting_efficiency_pct,performance_score
Titanium,Carbide,13.105391404654734,8.967218973071395,85.89139248476945,125.029115562672,317.6399500498872,True,0.503,0.89,17.6,87.8,61.0
Titanium,Carbide,23.111521179931373,3.7666592984487615,131.7684641106518,1867.4659159384842,272.89937930654,False,0.783,0.83,63.7,71.3,26.6
Steel,HSS,8.19285735630366,8.333246683102642,186.38487420751406,1806.207391580546,166.27526051659675,False,0.769,0.36,68.4,58.2,22.1
Titanium,HSS,5.571896767188846,3.4819064249684333,123.59100382004797,227.97681123642718,518.0531157012103,False,0.777,0.21,56.0,74.1,29.1
Titanium,HSS,23.177780096982236,8.522896027769438,134.78603210441983,1249.208781888365,141.5506798867885,False,0.742,0.26,52.9,75.9,33.0
Aluminum,Carbide,21.431831482351605,6.916233066112455,135.71526160372449,1591.9636996846766,546.0139190101846,True,0.26,7.95,48.7,77.9,60.2
Aluminum,Carbide,24.451660651026643,2.784250236108204,130.23185343653273,867.2349737920293,228.64201357293234,True,0.336,6.5,27.5,75.2,61.8
Steel,Carbide,6.164755654213565,9.162556442857802,48.758487946571734,274.52889660390156,35.36843776079589,False,0.737,2.32,22.0,73.0,42.2
Aluminum,HSS,8.123546608819744,6.623657563641955,102.15477465477598,1675.8598622975596,117.65925590173588,False,0.471,2.81,47.5,86.0,39.1
Steel,HSS,7.106251181796177,7.249986225096917,21.379523595870523,986.3468033311171,534.9383633142513,False,0.682,0.56,40.0,67.8,31.2
Steel,Carbide,18.668322645874184,4.26808028521288,132.72766473355995,600.1751926921146,94.49783446715126,False,0.683,1.8,40.7,77.5,37.0
Steel,HSS,17.120201474942863,8.973084031382452,123.564493104723,234.62533681539563,448.48872899437504,False,0.726,0.37,44.2,83.8,34.7
Titanium,Carbide,12.186703987745194,6.361605881228508,77.2646994633478,1316.3265047785449,126.03195114816069,False,0.765,0.93,42.8,83.6,36.3
Aluminum,HSS,6.1484695880449,5.368962274332028,114.30119057063666,180.37353603788796,309.38107989263546,True,0.33,2.64,20.4,85.9,62.6
Steel,HSS,17.793239680930817,6.27425396182654,108.75040074345381,1603.078341949657,139.0200662168691,True,0.426,0.42,29.4,88.3,54.3
Aluminum,Carbide,16.402409702301135,7.626504651742213,65.16473886960522,1564.4288081915877,213.2359539056563,True,0.284,6.85,22.2,79.9,64.7
Steel,HSS,7.258064221212315,7.5603830055941605,72.79175865666673,713.5911317774439,92.39689015269519,True,0.407,0.39,14.1,82.9,56.9
Aluminum,HSS,23.17819408947428,4.860616807662502,157.2573793931751,997.3459495622329,342.4813201509486,False,0.493,2.64,52.4,69.6,32.7
Aluminum,HSS,8.97899419343981,5.082066240850084,156.0318174527112,1371.5172510491598,232.1786218298854,False,0.494,2.94,51.0,70.3,35.6
Steel,HSS,19.870183042877127,6.497905542707417,104.56078704317163,1922.3353265214475,231.9808365078369,True,0.4,0.48,31.4,81.7,52.9
Titanium,HSS,22.701517250858963,9.395256965735904,149.15161143487632,1088.2869474942222,42.37301559916993,True,0.543,0.22,32.1,73.0,49.5
Aluminum,Carbide,16.58949981387417,7.963442135727804,101.14423044156851,1993.6915043921751,98.95446570058056,False,0.517,7.98,43.3,81.6,48.1
Titanium,HSS,9.936978105965027,5.123319882924453,173.24732628130377,717.7009987613611,430.36768166283645,True,0.507,0.2,44.7,72.9,46.2
Titanium,Carbide,11.184970352502827,4.696261012414089,79.9052027975504,1100.3346985661447,189.54576219610922,True,0.485,0.96,23.2,86.6,58.3
Steel,HSS,22.714950674376645,6.189093393098516,186.9126499721722,319.66956023173884,276.4001075171291,False,0.709,0.34,55.7,65.5,29.8
Steel,HSS,10.965143127529693,8.959930951316757,117.61105710164075,1157.2351907375069,462.57935958293535,True,0.411,0.41,34.4,83.0,54.2
Steel,Carbide,19.923809666346088,2.0694339327670015,116.42381499435514,1118.9952881667255,277.95931440738883,False,0.734,1.99,54.1,75.3,35.1
Aluminum,Carbide,24.803304245108105,7.6838885463165125,140.74586917868785,1712.7464374702763,150.8532382415975,True,0.303,7.34,32.4,69.7,63.0
Steel,HSS,24.996334387253555,4.3560980435021355,81.35408194664319,1993.4480100790656,338.89806101725503,False,0.68,0.49,55.8,72.4,28.2
Steel,HSS,15.66959496538663,3.667179841729359,150.3793227632842,1973.7384135984687,484.6994835102169,False,0.62,0.4,67.8,70.2,26.6
Aluminum,Carbide,21.531115935721957,2.097103974534071,77.67651847414159,548.9722718017453,367.7922924526249,False,0.474,8.44,37.7,79.7,50.2
Aluminum,Carbide,24.80499735842399,9.172724965003816,91.55698939258141,743.0465519586596,263.70512438534996,True,0.295,7.45,21.1,76.5,67.8
Steel,Carbide,12.493457796839644,9.297987760051525,141.44661862275024,621.8483006231078,92.86222010294269,True,0.422,1.59,21.3,80.6,56.6
Steel,Carbide,10.048191701406118,2.491339533150561,88.12083823424865,479.3911475410115,164.25364140203087,True,0.385,1.96,11.2,86.0,63.0
Steel,HSS,7.284667116843664,6.174522584410885,55.99534208385093,385.25842511119146,568.7489491077118,True,0.356,0.52,24.9,77.3,55.5
Steel,HSS,7.817992761462522,3.220595669388879,176.94226257959122,1072.3136238789425,467.6486675407719,False,0.766,0.34,64.5,64.8,26.8
Titanium,HSS,22.071127272413268,8.069500437186193,185.9879685428995,1757.747686554116,70.79169482610016,True,0.48,0.22,42.9,60.4,46.6
Titanium,HSS,16.77446180614148,7.323131774129175,132.81158896534072,1220.748379695512,23.198471427080456,False,0.79,0.22,42.5,75.0,33.1
Steel,HSS,22.474183507849716,4.3770465036411546,166.00713881561364,1758.0609355450429,121.7432179196167,True,0.426,0.39,37.6,70.4,47.6
Titanium,Carbide,20.78910178064337,2.935682248322923,197.59742385945555,1923.0397930422819,567.4566282054888,False,0.768,0.65,78.2,52.7,21.1
Aluminum,Carbide,18.474892600960356,8.649765302459109,130.65945532756865,827.9686998146929,356.4225722747892,False,0.533,6.43,47.4,79.1,43.1
Titanium,Carbide,17.186243838137216,7.394019834278808,183.58267578500244,1687.7688327625333,506.4226574645069,False,0.786,0.82,76.8,59.0,21.8
Titanium,HSS,5.966778083561859,2.0545595600204223,84.66585494966257,199.43691598551408,289.83050753865547,True,0.458,0.24,18.4,78.8,56.8
Steel,Carbide,22.445503920063846,7.022974247488842,146.0850384596935,1014.0389901076115,499.4489685626977,True,0.402,1.76,43.6,76.8,50.1
Titanium,HSS,13.356841233594285,8.482368221570766,30.04498393343234,799.7633893943553,39.67152229970782,False,0.78,0.37,23.4,71.1,36.5
Titanium,HSS,16.19573714142784,6.7261444766118625,162.01488000982607,489.21858371204206,267.5552792679049,True,0.446,0.21,33.4,74.2,51.5
Titanium,HSS,5.439070037540414,5.397709413413757,169.36456605132213,932.9463383223499,239.0048005383974,False,0.813,0.18,57.0,61.9,27.5
Titanium,Carbide,23.72147003725574,6.67134702833852,92.21157856531855,943.0348172834535,589.2969153270221,True,0.497,1.01,36.5,79.7,54.5
Aluminum,HSS,23.054809221840028,6.9576964539787785,135.01190285791932,1636.2252265608868,194.27592474764197,True,0.261,2.64,31.4,78.5,56.4
Steel,HSS,15.865560598362112,7.120276991537047,174.50499843062457,1750.9453621743519,261.8117721099619,True,0.412,0.4,43.4,70.4,48.5
Steel,Carbide,16.54623266336715,9.736360431234909,179.04946961162904,1348.2058062137412,460.10449218084756,True,0.424,1.67,44.8,65.3,49.9
Aluminum,HSS,19.100344248069774,3.4291823004668665,39.17567437698817,1303.437499148465,530.8135976783265,False,0.485,3.04,46.7,74.7,38.0
Titanium,Carbide,10.293897928723002,6.984745018511246,168.94779437592152,309.3465292441997,529.4651410657907,True,0.504,0.66,35.2,72.2,49.7
Aluminum,HSS,9.43831245426605,3.5039465570374757,69.36380334669805,1192.9974429912734,248.8163049835238,True,0.347,3.01,19.1,83.2,62.7
Titanium,Carbide,18.480458932032654,3.6796537619920944,150.9152413407938,621.4450593253235,570.1618727797751,True,0.494,0.66,44.2,75.8,48.9
Aluminum,HSS,7.088448923178163,7.354063069658935,78.52954762865997,660.0491834078888,399.0351482335037,False,0.5,2.66,41.7,78.2,39.0
Steel,HSS,14.081240094467615,9.327632679775864,30.139340713503884,280.0718393017737,513.658617968176,False,0.677,0.52,39.5,69.2,34.1
Steel,Carbide,14.855208479981801,3.2723539767939327,57.77672777319936,1308.149490485451,557.2407919344053,False,0.656,2.04,55.4,73.9,35.0
Steel,HSS,12.62673953830336,9.699724270051409,93.56091964887513,1209.235978083189,155.48783950137147,False,0.676,0.46,44.6,83.5,36.1
Titanium,Carbide,8.705363513954694,4.554978608129832,153.42115161098766,518.5178776132354,309.53512144010074,False,0.822,0.68,54.2,71.8,30.8
Titanium,HSS,12.106325286507094,5.130512347654401,38.12665291622437,599.7701547525398,360.9224315520083,False,0.77,0.33,33.3,73.7,33.9
Aluminum,Carbide,11.751145071208999,3.2294465915107002,166.32814248202877,1568.7022535167666,485.41386196796515,True,0.337,6.03,47.8,66.4,55.7
Aluminum,HSS,14.985313492975008,6.926688846813203,199.4511965532339,1606.5733908986876,252.6761042993933,False,0.488,2.33,65.6,61.6,27.9
Steel,HSS,18.493616831570385,6.771363956991738,161.88637577224256,1036.860831302246,142.06052000839435,False,0.666,0.37,51.7,71.1,31.1
Titanium,HSS,24.36470247052341,5.538157944821194,105.27257360519866,383.1051216889526,451.07602948872204,True,0.487,0.27,24.0,77.3,54.5
Aluminum,Carbide,7.883265203486564,5.808731119074687,122.26883795227035,205.6255240553149,363.55400165663286,True,0.274,8.07,21.9,86.0,69.3
Titanium,Carbide,22.460342198821635,6.983807006295126,21.10889149448142,615.7908398870406,541.0133888869238,True,0.506,1.46,23.5,70.1,53.4
Titanium,Carbide,10.683560007805248,6.667972279714867,57.669290813971536,1489.2529874984284,399.9173887396567,True,0.456,0.99,27.3,78.4,52.7
Steel,Carbide,16.827455400028114,4.994107053187292,181.81786366280818,1241.5516014436896,29.759660412359757,False,0.639,1.4,48.5,72.2,33.2
Steel,Carbide,15.934738959677361,9.072915082398932,23.911292492333455,1464.4028606352922,580.657812058256,False,0.684,2.47,49.3,68.8,32.5
Titanium,HSS,16.13896837256526,7.341284185018848,182.86309152145674,996.3211635167125,364.0042022961436,False,0.752,0.2,57.7,62.1,24.8
Titanium,HSS,19.467172234376257,3.64325064479847,40.38546946307013,1533.9411758514793,365.6088137871035,False,0.823,0.37,44.5,67.2,29.3
Titanium,HSS,12.633766114979919,4.559223948045819,43.95334339259017,1013.5310091104039,547.3716089074982,True,0.511,0.33,29.7,73.3,50.6
Titanium,HSS,11.381999264737113,8.303024813626028,51.562983954246036,259.6280300968962,405.00912389598125,False,0.783,0.29,35.4,77.9,37.9
Steel,HSS,22.056691463709544,2.8362030481607956,163.88935849193533,251.73076124720234,298.0062862495569,False,0.747,0.38,48.4,66.9,31.6
Aluminum,Carbide,9.401900805485406,8.001855989794375,106.0735835616283,1679.855166561123,82.2254939370956,True,0.275,6.54,24.4,86.0,65.8
Steel,HSS,8.604920746222861,4.870739529166363,46.13539344140763,1296.286234991101,578.0752931612703,True,0.411,0.46,32.5,74.6,51.8
Aluminum,Carbide,5.312148733105218,6.4135283688674845,143.6243275397585,630.3414123097804,65.52267917042514,True,0.267,8.14,17.7,81.5,68.4
Titanium,HSS,9.211555640583736,4.244464937382717,189.3239059386399,1538.6333322795092,118.77387542081189,False,0.75,0.18,63.8,60.8,24.0
Aluminum,Carbide,15.370628666334166,9.891652574563423,123.04126536454494,357.89708440820925,495.3313802451021,False,0.511,6.31,42.1,81.9,46.1
Steel,Carbide,15.770177460282271,9.246722337138433,37.76600102969693,1325.9625724972102,304.43509046433854,True,0.465,2.4,19.1,77.4,57.8
Steel,Carbide,10.088409823910688,9.427598695554014,29.855109111957162,1980.0233045462194,123.39572031144303,True,0.406,2.33,18.8,75.3,59.5
Titanium,HSS,6.445483400823997,3.4782041438201334,163.25702477763693,385.03713806385446,185.973908745314,False,0.8,0.21,46.4,69.9,30.1
Steel,HSS,19.892815926904124,8.73352076769412,132.6950574273983,369.6952629792851,596.5283485438956,False,0.663,0.44,52.7,76.2,32.9
Titanium,HSS,20.159506971245996,6.283176808192722,186.07832104242823,988.8853812331721,358.73167771151157,True,0.463,0.23,44.4,63.2,44.1
Steel,HSS,24.95672792583123,7.6628736021891095,118.50502718863783,1321.0566759607166,252.9357941365497,False,0.654,0.43,53.9,72.2,32.3
Steel,Carbide,23.000591410694355,3.7400325339235714,31.231172583749608,150.43803896989164,528.2061252135472,False,0.745,2.43,39.4,70.7,35.5
Titanium,Carbide,23.52124129035285,7.695877167833728,92.66363299975704,1049.3747327268197,298.22416898391066,False,0.764,0.84,46.7,76.7,34.7
Aluminum,Carbide,20.964076514878837,9.314137956578369,138.43832394645523,258.0236683350465,198.60256737358912,True,0.3,7.29,24.8,78.0,66.3
Steel,Carbide,17.310057067649982,4.139851086790399,89.27936316870735,558.5151759253406,115.24898340432381,True,0.467,2.08,11.0,87.5,61.6
Aluminum,HSS,7.57091915209021,3.8668788123960525,199.92645141324195,1453.5554776031597,451.7921446263075,True,0.303,2.92,51.3,58.9,49.0
Steel,Carbide,17.446265949117553,2.835316387787822,92.9681504612741,1503.8434003958441,365.80939393495197,True,0.417,1.69,31.4,83.9,56.3
Steel,HSS,6.119117208292533,4.134453402493288,118.32250276055903,1486.4916560827933,73.5653220168301,True,0.43,0.44,28.9,79.3,52.7
Steel,Carbide,22.705982225423845,6.2863380945249,60.5705658722623,223.7780346926681,363.1511553067034,False,0.662,1.9,30.4,77.4,41.2
Steel,Carbide,14.636426708283949,8.661730331500483,47.38487677439451,1594.8499066067138,112.48149544733415,True,0.365,2.0,21.7,81.4,60.4
Aluminum,Carbide,18.949456639516004,4.230402101261116,136.15499694138515,921.1933092666218,589.3974722758884,False,0.507,7.66,53.2,77.9,43.8
Aluminum,HSS,6.04487327391928,6.969155112554508,125.95029444482277,1003.0882020971757,170.63127960664167,False,0.504,3.17,45.1,80.0,39.5
Steel,HSS,15.684968458456508,5.836725593384319,20.780994333131165,897.4118985204431,423.68938424997043,True,0.429,0.71,15.1,72.6,55.6
Steel,Carbide,11.02526795706725,4.308632324942173,71.26067626359358,1728.3425125175072,400.5061404672814,True,0.344,1.99,34.8,83.3,53.8
Aluminum,Carbide,10.699365314744913,6.082872649557178,135.84432314232458,1391.9436898507324,420.9838454109488,True,0.26,7.66,35.3,79.0,64.1
Titanium,Carbide,12.79311829406365,3.3436991711670174,166.20488223184094,1050.0490992118587,269.39704980643353,True,0.483,0.8,39.3,70.2,50.4
Titanium,HSS,5.012789217210698,7.116620478788145,76.22635754717197,1685.145341659804,63.11244322730477,True,0.475,0.24,20.6,77.2,53.4
Aluminum,HSS,14.33321763440347,2.9253017694708054,136.5385464719937,1630.1906431654577,588.404278981399,False,0.527,3.1,69.5,71.1,30.5
Steel,HSS,14.731333672158765,7.847844201145825,67.74642742715231,109.58391129523312,131.0849840141504,True,0.429,0.53,5.0,82.0,61.6
Steel,Carbide,22.262618316781282,3.4217014270840576,144.26838103326253,1009.8719327876789,466.437768263459,False,0.736,1.62,61.9,71.6,31.0
Titanium,HSS,13.970512157649647,9.985273226534975,145.63063975924325,180.26760821684522,99.79263013464261,True,0.514,0.2,21.0,79.5,55.2
Titanium,Carbide,12.271125877353457,8.589380758083296,43.440223793526215,683.6543150730263,183.09426841505544,True,0.498,1.23,7.9,75.4,57.3
Aluminum,HSS,24.894941027249267,4.7507224308777785,139.71616111586087,1627.290952578771,344.73425624015016,False,0.497,3.12,54.3,72.5,33.6
Titanium,Carbide,16.424266492049924,5.4096381783144984,80.04209270246655,1893.6994690050676,259.81223010850323,True,0.49,0.8,29.7,81.7,54.2
Aluminum,Carbide,14.452264172682789,4.0735281688615075,51.067087686672934,559.9266553005946,575.7945737114333,True,0.313,7.12,23.8,80.9,65.9
Titanium,HSS,14.918716690967589,8.136916489439994,110.06502189927936,140.7077827862355,511.6574128992231,False,0.836,0.23,45.8,80.2,34.6
Titanium,Carbide,21.1836259501761,5.045815759662192,101.41340310356982,864.4390531710083,554.6384015608951,True,0.469,0.89,39.3,85.0,53.3
Titanium,Carbide,11.813527379403217,8.041484078556286,159.29746599115944,736.7257934916931,391.604006976196,True,0.493,0.69,35.8,73.2,50.2
Steel,Carbide,12.783209253718912,2.1472124374414445,35.21279164901934,1386.235747184798,146.97111057270286,True,0.378,1.99,13.9,72.1,58.3
Steel,HSS,20.11746718674931,3.084967676036766,162.15558838972055,1040.609577651965,320.72966829837617,True,0.409,0.42,33.6,72.9,49.6
Steel,Carbide,6.45967479227539,4.919794677620549,39.09482517967322,857.8098005959224,464.00936980615325,True,0.427,2.36,23.1,70.2,55.4
Titanium,HSS,22.303383162865174,2.8712682671567418,57.34262505423114,536.1556356429826,57.53656797407275,False,0.811,0.3,33.5,72.3,34.6
Aluminum,HSS,13.604053929359399,6.8090239383699265,112.85878129934078,1674.1127573090225,520.607900225649,False,0.519,3.27,62.6,79.9,33.6
Aluminum,Carbide,16.625859510112967,2.4066567882729863,103.3714280040364,571.9396449318369,386.18353172845167,True,0.278,7.48,24.6,83.4,68.7
Aluminum,HSS,20.149523185196703,8.878103956714744,197.99461545212867,203.9964601827234,439.67145132049814,False,0.502,2.61,53.4,63.9,31.3
Aluminum,Carbide,10.321038448786897,8.090463990047859,126.10526838723908,1172.7599660816209,422.6913557308833,False,0.485,7.89,52.8,77.6,46.2
Steel,HSS,22.806284166413022,3.7300518338236195,78.93840714444451,702.9626177986795,511.7021836689368,True,0.475,0.38,33.8,81.9,53.7
Steel,Carbide,24.584499445132217,5.870335249037742,182.0267963379174,1453.6267611356416,70.76215032617657,True,0.375,1.48,39.3,67.5,50.8
Titanium,HSS,14.885487228122491,5.614504627287364,76.19869222085066,253.65617000908722,238.68549076420672,False,0.864,0.25,37.5,86.4,37.7
Titanium,Carbide,23.738747300653465,7.798916922723022,69.27961433389221,1935.9843724079376,311.51762597104545,False,0.82,0.97,52.9,74.9,33.7
Aluminum,Carbide,5.022572450539656,5.2120712037960715,108.9869231357947,455.03022964648994,337.02638304347744,False,0.419,7.44,43.8,80.6,45.7
Steel,Carbide,22.884756592710566,2.2634823826387658,184.37146120515425,778.4081048823298,566.6819941436454,True,0.405,1.36,46.9,64.2,48.1
Aluminum,Carbide,11.22090639502611,4.189886870798709,147.53256594659095,1013.8144240983684,44.629027348960776,False,0.507,8.08,42.5,75.3,48.1
Titanium,HSS,11.229908494552038,5.729566441896337,141.9469787841195,1791.2232667664375,522.5081606184083,False,0.799,0.25,66.8,70.3,27.5
Titanium,HSS,9.561777295398787,9.79593772928511,150.6939077069773,1472.8276846649674,340.1026217531445,False,0.752,0.2,65.2,69.9,26.6
Aluminum,Carbide,11.340278023018037,9.049269335634762,138.73530993965989,375.17408291922777,341.6843381743644,True,0.265,8.23,23.3,84.5,68.9
Titanium,HSS,9.269691673972702,3.4512491520175237,156.76334474023025,933.3658873989426,205.79158628726145,False,0.804,0.23,55.7,70.5,29.3
Aluminum,Carbide,23.117382126199434,7.786207523926168,54.697163911244026,1131.5325434857161,393.2997106412289,True,0.258,8.61,17.2,80.1,70.9
Steel,Carbide,22.980474544267327,9.4946037841183,51.906491617088264,1434.038876132064,394.91961403653124,True,0.445,2.09,28.5,73.0,55.7
Aluminum,HSS,7.04422629841245,2.0703409042820686,85.18940188245269,1186.4472300349462,129.79050495736016,True,0.292,2.62,23.2,83.3,57.7
Steel,HSS,7.857168577329849,7.767565389366608,173.17276018324986,968.9362846894865,412.66344874350705,False,0.718,0.37,63.7,62.4,25.9
